,mid,title,text
1480,5213343	,戈罗胡瓦特卡河	,戈罗胡瓦特卡河是乌克兰的河流，位于该国中北部，属于罗西河的左支流，发源自新西尔基，流经基辅州，河道全长53公里，流域面积489平方公里。	
1481,5213344	,新西尔基 (卡哈尔雷克区)	,新西尔基是乌克兰的城镇，位于该国中北部基辅州，由卡哈尔雷克区负责管辖，始建于1800年，面积2.4平方公里，海拔高度189米，2001年人口344。	
1482,5213345	,布舍韦	,布舍韦是乌克兰的城镇，位于该国中北部基辅州，由罗基特涅区负责管辖，处于罗西河畔，始建于1740年，面积，海拔高度，2001年人口824。	
1483,5213346	,戈尔平卡河	,戈尔平卡河是乌克兰的河流，位于该国西部利沃夫州，属于西布格河的左支流，发源自亚基米夫，流经卡缅卡-布济卡区，河道全长20公里，流域面积69.3平方公里。	
1484,5213347	,毕业生行不行	,"是一部2009年的美国独立浪漫喜剧电影，由执导，主演是艾丽丝·布莉达。本片早初的暂定名称是《""Ticket to Ride""》，然后是《""The Post-Grad Survival Guide""》。本片于2009年8月21日上映。	"
1485,5213348	,塔达尼	,塔达尼是乌克兰的城镇，位于该国西部利沃夫州，由卡缅卡-布济卡区负责管辖，始建于1508年，面积0.13平方公里，海拔高度203米，2001年人口467。	
1486,5213349	,亚基米夫	,亚基米夫是乌克兰的城镇，位于该国西部利沃夫州，由卡缅卡-布济卡区负责管辖，始建于1547年，面积0.68平方公里，海拔高度234米，2001年人口299。	
1487,5213350	,格拉巴尔卡河 (兹布鲁奇河支流)	,格拉巴尔卡河是乌克兰的河流，位于该国西部赫梅利尼茨基州，属于兹布鲁奇河的左支流，发源自克利尼尼以北，流经沃洛奇斯克区，河道全长32公里，流域面积221平方公里。	
1488,5213351	,克利尼尼	,克利尼尼是乌克兰的城镇，位于该国西部赫梅利尼茨基州，由沃洛奇斯克区负责管辖，处于格拉巴尔卡河畔，面积2.5平方公里，海拔高度314米，2001年人口712。	
1489,5213352	,拉季希	,拉季希是乌克兰的村落，位于该国西部捷尔诺波尔州，由兹博罗夫区负责管辖，处于塞雷特河畔，面积0.87平方公里，海拔高度318米，2001年人口315。	
1490,5213353	,亚谢尼夫	,"亚谢尼夫是乌克兰的村落，位于该国东部利沃夫州，由布罗德区负责管辖，始建于1466年，面积2.15平方公里，2001年人口1,228，人口密度每平方公里570.9人。	"
1491,5213354	,卢奇基夫齐	,卢奇基夫齐是乌克兰的村落，位于该国东部利沃夫州，由布罗德区负责管辖，始建于600年，面积2.33平方公里，海拔高度250米，2001年该村落人口869。	
1492,5213356	,特里休基	,特里休基是乌克兰的村落，位于该国东部利沃夫州，由布罗德区负责管辖，始建于600年，面积0.1平方公里，海拔高度268米，2001年该村落人口226。	
1493,5213357	,杜贝	,杜贝是乌克兰的村落，位于该国东部利沃夫州，由布罗德区负责管辖，面积1.37平方公里，2001年该村落人口683，人口密度每平方公里498.5人。	
1494,5213359	,格伦河 (格伦-塔尚河支流)	,格伦河是乌克兰的河流，属于格伦-塔尚河的左支流，发源自亚谢诺韦，流经苏梅州和波尔塔瓦州，河道全长59公里，流域面积995平方公里。	
1495,5213360	,亚谢诺韦 (阿赫特尔卡区)	,亚谢诺韦是乌克兰的村落，位于该国东北部苏梅州，由阿赫特尔卡区负责管辖，处于格伦河畔，距离格尼利齐亚2公里，海拔高度136米，2001年人口360。	
1496,5213361	,格尼利齐亚 (阿赫特尔卡区)	,格尼利齐亚是乌克兰的村落，位于该国东北部苏梅州，由阿赫特尔卡区负责管辖，处于格伦河右岸，分别距离普拉斯秋基1公里和亚谢诺韦1.5公里，海拔高度155米，2001年人口288。	
1497,5213362	,普拉斯秋基	,普拉斯秋基是乌克兰的村落，位于该国东北部苏梅州，由阿赫特尔卡区负责管辖，处于格伦河左岸，距离比达尼和格尼利齐亚1公里，海拔高度126米，2001年人口27。	
1498,5213363	,比达尼 (阿赫特尔卡区)	,比达尼是乌克兰的村落，位于该国东北部苏梅州，由阿赫特尔卡区负责管辖，处于格伦河左岸，距离普拉斯秋基、伊瓦希和里巴利西克1公里，海拔高度197米，2001年人口59。	
1499,5213365	,伊瓦希	,伊瓦希是乌克兰的村落，位于该国东北部苏梅州，由阿赫特尔卡区负责管辖，距离比达尼和里巴利西克1公里，海拔高度170米，2001年人口70。	
1500,5213366	,新边城浪子	,是一部武侠电视连续剧，拍摄于2015年6月，9月杀青，改编自古龙的武侠小说《边城浪子》。本剧由香港著名电视剧导演黄祖权担纲打造。朱一龙，张馨予领衔主演，剧中亦重用自家制作公司演员：朱一龙、于清斌、杨净如、王艺曈等。于2016年7月18日在北京卫视周播剧场播出。以下时间以当地时间（中国时间）为准 武林霸主马空群将独生女儿马芳铃许配与是武林名门的慕容家，同武林各门派一同来到边城参加喜宴的还有阴冷而神秘的刀客傅红雪、阳光灿烂的浪子叶开以及性格乖戾的杀手路小佳，然而就在万马堂大婚在即之时，万马堂的女暗探翠浓却意外的得到了一条惊人的情报：十五年前被众武林门派协力攻破的魔教并未覆灭，如今一位魔教高手已经来到边城，意图颠覆整个武林！翠浓正准备动用所有的力量想要除掉傅红雪时，她的妹妹马芳铃却爱上了这位万马堂的刺客，并不惜以身相许。正当翠浓举步维艰时，一桩桩离奇的血案却接连在边城上演，而人们也将矛头对准了傅红雪、叶开和路小佳这三位边城的不速之客。为了证明清白，三个性格迥异的年轻人走到了一起，一同将迷案揭开。与此同时，尘封了二十年的大侠白天羽惨死于梅花庵之案也再次浮现于人们的眼前，傅红雪的身份也渐渐浮出水面——他竟是白天羽的亲生儿子，此次他前来边城正是要向二十年前害死自己父亲的元凶马空群问仇。马芳铃知道了傅红雪的身份，却依旧寄希望与用爱融化傅红雪心中的仇恨。然而造化弄人，两人逃得过天算却逃不过人算，就在马芳铃费劲周折说服父亲成全二人的婚事时，傅红雪却举起了复仇的刀，将万马堂杀成了一片血海。昔日魔教公子花寒衣的突然出现使得马空群抓住机会逃出了万马堂，而尝尽仇恨之苦的傅红雪也拖着一条被马芳铃刺伤的腿踏上了寻仇之路。为了阻拦傅红雪，叶开决定在路小佳和丁灵琳的帮助下揭开二十年前血案的真相，然而真相揭开的那一刻他却目瞪口呆，原来白天羽真正的儿子并非傅红雪，而是自己！几个年轻人将要何去何从，一场生与死、爱与恨、情与仇的故事将在平沙莽莽的大漠中上演……	
1501,5213368	,里巴利西克 (阿赫特尔卡区)	,里巴利西克是乌克兰的村落，位于该国东北部苏梅州，由阿赫特尔卡区负责管辖，距离伊瓦希、比达尼、班杜里和沙波瓦利夫卡1公里，海拔高度191米，2001年人口500。	
1502,5213371	,沙波瓦利夫卡 (阿赫特尔卡区)	,沙波瓦利夫卡是乌克兰的村落，位于该国东北部苏梅州，由阿赫特尔卡区负责管辖，距离里巴利西克、班杜里和若洛比1公里，海拔高度182米，2001年人口176。	
1503,5213372	,若洛比 (阿赫特尔卡区)	,若洛比是乌克兰的村落，位于该国东北部苏梅州，由阿赫特尔卡区负责管辖，距离沙波瓦利夫卡和鲁巴尼1公里，海拔高度183米，2001年人口31。	
1504,5213374	,鲁巴尼 (阿赫特尔卡区)	,鲁巴尼是乌克兰的村落，位于该国东北部苏梅州，由阿赫特尔卡区负责管辖，分别距离若洛比1公里和维亚佐韦2公里，海拔高度155米，2001年人口99。	
1505,5213375	,维亚佐韦 (阿赫特尔卡区)	,维亚佐韦是乌克兰的村落，位于该国东北部苏梅州，由阿赫特尔卡区负责管辖，距离沙巴尔塔叶韦1公里，海拔高度176米，2001年人口703。	
1506,5213376	,沙巴尔塔叶韦	,沙巴尔塔叶韦是乌克兰的村落，位于该国东北部苏梅州，由阿赫特尔卡区负责管辖，距离维亚佐韦1公里，海拔高度158米，2001年人口321。	
1507,5213377	,班杜里	,班杜里（乌克兰语：Бандури）是乌克兰的村落，位于该国东北部苏梅州，由阿赫特尔卡区负责管辖，处于格伦河左岸，毗邻比达尼、里巴利西克和沙波瓦利夫卡，海拔高度193米，2001年人口168。	
1508,5213380	,达达卡利夫卡	,达达卡利夫卡是乌克兰的村落，位于该国中部波尔塔瓦州，由津科夫区负责管辖，分别距离弗拉西夫卡1公里和特罗亚尼夫卡2公里，面积0.78平方公里，海拔高度100米，2001年人口26。	
1509,5213381	,弗拉西夫卡 (津科夫区)	,弗拉西夫卡是乌克兰的村落，位于该国中部波尔塔瓦州，由津科夫区负责管辖，分别距离达达卡利夫卡1公里和津科夫4公里，面积3.9平方公里，海拔高度104米，2001年人口607。	
1510,5213382	,穆热瓦多利纳河	,穆热瓦多利纳河是乌克兰的河流，位于该国中部，属于格伦河的左支流，发源自舍夫琴基东南面，流经波尔塔瓦州，河道全长27平方公里，流域面积141平方公里。	
1511,5213383	,舍夫琴基 (津科夫区)	,舍夫琴基是乌克兰的村落，位于该国中部波尔塔瓦州，由津科夫区负责管辖，处于基里洛-甘尼夫卡附近，面积1平方公里，海拔高度161米，2001年人口117。	
1512,5213384	,基里洛-甘尼夫卡	,基里洛-甘尼夫卡是乌克兰的村落，位于该国中部波尔塔瓦州，由津科夫区负责管辖，距离达马斯卡1公里，面积1.73平方公里，海拔高度163米，2001年人口402。	
1513,5213385	,达马斯卡	,达马斯卡是乌克兰的村落，位于该国中部波尔塔瓦州，由津科夫区负责管辖，分别距离基里洛-甘尼夫卡、亚基涅-奥卡里1公里和瓦西列-乌斯季米夫卡2.5公里，面积1.47平方公里，海拔高度138米，2001年人口257。	
1514,5213387	,瓦西列-乌斯季米夫卡	,瓦西列-乌斯季米夫卡是乌克兰的村落，位于该国中部波尔塔瓦州，由津科夫区负责管辖，分别距离达马斯卡2.5公里和拉戈季3公里，面积2.03平方公里，海拔高度145米，2001年人口275。	
1515,5213388	,拉戈季	,拉戈季是乌克兰的村落，位于该国中部波尔塔瓦州，由津科夫区负责管辖，分别距离瓦西列-乌斯季米夫卡3公里和杰伊卡利夫卡5公里，面积0.53平方公里，海拔高度147米，2001年人口60。	
