mid,lid,text
6458561	,11455	,如新郎家没有祠堂，则改为于家中拜祭祖先，亦有改为上坟参拜。	
6458561	,11456	,也有一些新人不举行庙见礼，于拜堂时提前拜先祖。	
6458561	,11457	,华人庙见时选择的祭祖日多为中国传统节日中的四大(除夕，清明。	
6458561	,11458	,重阳，中元节与盂兰盆节)或四小(上巳节。	
6458561	,11459	,下元节。	
6458561	,11460	,寒衣节。	
6458561	,11461	,冬至)祭祖日中的一日。	
6458562	,11462	,瑞徽（1810年 - 。	
6458562	,11463	,）。	
6458562	,11464	,字叙五，号保堂。	
6458562	,11465	,又号霭山。	
6458562	,11466	,博尔济吉特氏，蒙古正白旗人，道光八年戊子恩克举人。	
6458562	,11467	,十五年乙未恩科进士。	
6458562	,11468	,选翰林院庶吉士，曾祖陆士仪。	
6458562	,11469	,雍正壬子举人，祖盛德，内阁中书，父福长，翻译举人，工部郎中。	
6458563	,11470	,拜先祖是指传统中式婚礼中。	
6458563	,11471	,新人因一些特殊情形而无法一起行婚后礼中的庙见礼。	
6458563	,11472	,诸如藩王之子入京为质。	
6458563	,11473	,官员外放履职或受贬异地，使节出使外国。	
6458563	,11474	,学子外出游学。	
6458563	,11475	,商人长途经商，将士戊边出征。	
6458563	,11476	,水手出海远航之类。	
6458563	,11477	,为了遵循天大于人之则，这类情况下男方迎亲出发前并不祭祖。	
6458563	,11478	,而于拜堂时拜祭先祖以及敬拜其在世配偶。	
6458563	,11479	,这种婚俗礼仪形成的原因是中国传统文化中。	
6458563	,11480	,妻子不仅仅是只须事奉公婆和繁衍后代。	
6458563	,11481	,祭祀先人也为其更重要的职责。	
6458563	,11482	,因此新人须一起同拜祖先以代表先人，宗族和家庭对婚姻的认可。	
6458563	,11483	,而男方不亲迎时。	
6458563	,11484	,也有拜先祖这项婚俗礼仪。	
6458563	,11485	,原因是亲迎时。	
6458563	,11486	,男方在新郎去女方家接新娘之前已于新郎出发前在新郎家里祭过祖。	
6458563	,11487	,了，而在同一婚礼中，先祖不能多次重复受祭。	
6458563	,11488	,肇因先人再大也不能比天大。	
6458563	,11489	,祭天只能祭一次。	
6458563	,11490	,所以新郎的先人的受祭次数绝不能超过上天或神明的受祭次数。	
6458563	,11491	,因此。	
6458563	,11492	,在中国传统婚礼中，只有单顶娶时拜堂才拜先祖。	
6458563	,11493	,此俗和新娘上轿以伞和米筛遮人敬天一样。	
6458563	,11494	,再次体现了农耕社会中靠天吃饭，中国民间因此尊崇自然。	
6458563	,11495	,认为天比人大的传统信仰，现代华人社会由于生活节奏紧张。	
6458563	,11496	,人口流动频繁和工作需要。	
6458563	,11497	,新人多在其供职当地结婚。	
6458563	,11498	,鲜少能依旧例返回原籍于家族祠堂中行庙见礼。	
6458563	,11499	,所以当代中式婚礼中。	
6458563	,11500	,拜堂时拜先祖之比例较过去有所提高。	
6458563	,11501	,如新娘有孕在身，旧时是不能向祖先磕头的，磕头意味对祖先不敬。	
6458563	,11502	,只能作揖或鞠躬。	
6458563	,11503	,祖宗牌位须位于神像之下，之前。	
6458563	,11504	,辈份低的先祖牌位须位于辈份高的先祖牌位之下，之前。	
6458563	,11505	,拜先祖时新人须三跪六磕(即每次下跪时磕俩头)。	
6458563	,11506	,依次叩拜新郎祖父。	
6458563	,11507	,曾祖父。	
6458563	,11508	,高祖父。	
6458563	,11509	,天祖父，烈祖父，太祖父。	
6458563	,11510	,远祖父和鼻祖父之牌位，或其本人。	
6458563	,11511	,如某位新郎的长辈尚健在的话(例如新郎的祖父)。	
6458563	,11512	,鼻祖父之前的所有先人则只需一起叩拜一次。	
6458563	,11513	,新人叩拜每位先祖牌位时须同时叩拜其配偶牌位，先男后女。	
6458563	,11514	,但叩拜已逝的女性先人时只限于元配。	
6458563	,11515	,平妻。	
6458563	,11516	,和填房。	
6458563	,11517	,妾无牌位，所以不拜妾，此乃封建礼教中嫡庶尊卑，等级分明之故。	
6458563	,11518	,如某位新郎先祖的配偶们尚健在。	
6458563	,11519	,则包括妾在内的所有配偶不分嫡庶都须接受新人叩拜。	
6458563	,11520	,先嫡后庶。	
6458563	,11521	,肇因活人不同于死人牌位，但如新郎生母被休且尚健在。	
6458563	,11522	,她也决不能于亲生儿子婚礼时回到前夫家受新人叩拜。	
6458563	,11523	,大部分地区拜先祖时，赞礼会同时吟吉语。	
6458563	,11524	,例如：“祖宗家业喜相传，喜得后代福庆绵。	
6458563	,11525	,新婚夫妇参祖后。	
6458563	,11526	,流芳百世子孙贤，”须注意的是在传统中式婚礼中。	
6458563	,11527	,并非所有婚礼拜堂时都拜先祖。	
6458564	,11528	,庆瑞（1798年 - ，），王氏，字云书，号鹤田。	
6458564	,11529	,汉军镶白旗人，清朝官员，进士出身，庆瑞是道光乙酉年的拔贡。	
6458564	,11530	,戊子年的举人，乙未年的进士，后授主事。	
6458564	,11531	,任内阁中书等职。	
6458567	,11532	,觉罗祥庆（1809年 - ，）。	
6458567	,11533	,字履吉，号云樵，满洲正蓝旗人，清朝官员。	
6458567	,11534	,道光八年戊子科举人，十五年乙未科进士。	
6458567	,11535	,后于道光二十四年任新宁县知县。	
6458567	,11536	,二十九年任四川巴县知县，咸丰二年复任。	
6458572	,11537	,福晖。	
6458572	,11538	,原名福明（1796年 - 。	
6458572	,11539	,），字子受。	
6458572	,11540	,号镜如，又号仲芸，马佳氏，内务府正白旗满洲人。	
6458572	,11541	,道光乙酉年拔贡，戊子年举人，癸巳年进士，后任广东知县等职。	
6458573	,11542	,人形可以指：⧼* 人偶	
6458575	,11543	,成山（1791年 - 。	
6458575	,11544	,）。	
6458575	,11545	,字屏临。	
6458575	,11546	,号进斋，满洲正蓝旗人，道光八年戊子恩科举人。	
6458575	,11547	,十二年壬辰恩科进士。	
6458575	,11548	,父亲多隆武是乾隆已卯科举人。	
6458575	,11549	,曾任四川保宁同知。	
6458575	,11550	,胞兄常山是乾隆已酉科举人，曾任广东惠州知府等职。	
6458581	,11551	,穆通阿（1794年 - ，），钮祜禄氏。	
6458581	,11552	,字子理。	
6458581	,11553	,号似山。	
6458581	,11554	,满洲镶黄旗人，道光八年戊子科举人。	
6458581	,11555	,九年己丑科进士，曾任理藩院笔帖式，后选翰林院庶吉士。	
6458581	,11556	,任山东博兴县知县，祖父策布坦曾任陕西延绥镇总兵。	
6458581	,11557	,父亲为福尔崧阿。	
6458581	,11558	,伯父福克精阿曾任大理寺少卿等职。	
6458581	,11559	,福克精阿孙女即为咸丰帝孝贞显皇后。	
6458581	,11560	,策布坦有一女为和硕肃慎亲王敬敏继福晋。	
6458581	,11561	,另一女为辅国将军永蕃继妻。	
6458590	,11562	,《警察之家》（，），是所撰写的「」的系列，目前已出至第二卷。	
6458590	,11563	,而作者加藤之前已有多部著作被翻拍为真人化作品。	
6458590	,11564	,第一卷《警察之家－退役刑警与 》自2018年1月发行初版后。	
6458590	,11565	,在短短半年的期间内已五刷。	
6458590	,11566	,并在当年10月份宣-{布}-将改编为电视影集。	
6458590	,11567	,同月24日发行第二卷《警察之家－退役刑警与菁英警视》。	
6458590	,11568	,截至2019年1月份，累计共销售超过 10 万本且持续再刷。	
6458590	,11569	,另于同年电视剧开播前的1月10日。	
6458590	,11570	,公开预计于2月发行续集第三卷《警察之家－退役刑警与恐怖份子。	
6458590	,11571	,》。	
6458590	,11572	,由「TBS电视台」改编的同名真人电视剧定于2019年1月1。	
6458590	,11573	,1日起每周五首播。	
6458590	,11574	,由同名系列作改编的真人电视版为「TBS电视台」所推出的20。	
6458590	,11575	,19年1月份『冬季日剧』。	
6458590	,11576	,1月11日起于「TBS系列电视网」的『周五连续剧』时段首播。	
6458590	,11577	,剧情将以的方式铺陈，本片由高畑充希领衔主演。	
6458590	,11578	,不仅是她第一次主演「TBS 电视台」的连续剧。	
6458590	,11579	,更是其首度挑战诠释警察的角色。	
6458590	,11580	,高畑曾在2017年以《过保护小姐》获得当年度「第9回 CO。	
6458590	,11581	,NFiDENCE 日剧大奖」与「第27届 年度日剧大奖」的。	
6458590	,11582	,最佳女主角。	
6458590	,11583	,另外。	
6458590	,11584	,自《》开始也是她连续两季主演电视作品。	
6458590	,11585	,共演的有在戏中作为主角搭档的西岛秀俊领军，包含了小日向文世。	
6458590	,11586	,跟。	
6458590	,11587	,脚本为曾改编过《推理要在晚餐后》的。	
6458590	,11588	,导演系由《杀人草莓夜》的担当。	
6458590	,11589	,本戏也可在线上影音平台〈〉。	
6458590	,11590	,〈TBS FREE〉，〈TVer〉与〈〉免费或付费观看。	
6458590	,11591	,「电视台 WakuWaku Japan」定于1月20日。	
6458590	,11592	,每周日晚间9点于多国同期首播。	
6458590	,11593	,台湾〈KKTV〉则在1月14日起每个礼拜一正午12时。	
6458590	,11594	,独家进行当季同步放送的免费服务。	
6458590	,11595	,新人刑警牧野日和（高畑充希　饰）为了寻找某件杀人案的线索。	
6458590	,11596	,拜访了一间住著退役警察们的 「警察之家」。	
6458590	,11597	,他们看似有各自的隐情但亦有强烈的个人性格。	
6458590	,11598	,虽然牧野总是被这些「欧吉桑」们耍得团团转。	
6458590	,11599	,但也借助了他们的知识与力量逐一地解决案件。	
6458590	,11600	,菜鸟刑警的成长之路就此即将展开。	
6458590	,11601	,<br><br><br><br>----剧组于2018年1。	
6458590	,11602	,0月20日宣-{布}-。	
6458590	,11603	,1月份的『金曜电视剧』将由现年 26 岁的高畑充希担纲主演。	
6458590	,11604	,高畑过去曾主演过2016年「NHK」的『晨间剧』《大姊当家。	
6458590	,11605	,》。	
6458590	,11606	,2017年《过保护小姐》，2018年『深夜剧』《》等。	
6458590	,11607	,并在2017年以《过保护小姐》获得当年度的「夏剧日剧学院赏。	
6458590	,11608	,－读者票选最佳女主角」以及「第9回 CONFiDENCE日。	
6458590	,11609	,剧大奖」与「第27届 年度日剧大奖」的『最佳女主角』，另外。	
6458590	,11610	,从《忘却的幸子》开始已经是她连续两季主演电视作品。	
6458590	,11611	,本片是高畑充希继《三年B组金八先生》第 8 季后。	
6458590	,11612	,睽违十年来再次于「TBS电视台」接到的演出机会。	
6458590	,11613	,期间仅在《》最终回当过客串嘉宾。	
6458590	,11614	,而这也是她第一次主演「TBS」的连续剧。	
6458590	,11615	,更是高畑首度挑战饰演警察的角色。	
6458590	,11616	,她表示以前 10 几岁的时候就很喜欢看这款爽快的类型的作品。	
6458590	,11617	,但也坦言在心情上的高兴和不安各占一半。	
6458590	,11618	,烦恼是否能顺利记住困难的台词。	
6458590	,11619	,不过会努力藉著这些善良前辈们的力量，让拍摄变得有趣起来的。	
6458590	,11620	,最初在阅读完原作与剧本后。	
6458590	,11621	,高畑充希觉得牧野看起来不太像普通的女生。	
6458590	,11622	,便特别提出以短发演出的建议，并获得导演与团队们的一致认同。	
6458590	,11623	,在剪去 20 公分的长发后。	
6458590	,11624	,她说感觉起来还满清新的。	
6458590	,11625	,短发与套装的搭配非常符合#主角日和的人设。	
6458590	,11626	,在「特别」上还笑称这样很省洗发精，吹头发的时间变快了。	
6458590	,11627	,而在彩排时，大家也认为没有什么违和感。	
6458590	,11628	,现场气氛呈现得相当不错。	
6458590	,11629	,高畑最后在「试映会」上说明戏中的欧吉桑们都相当有个人魅力。	
6458590	,11630	,观众肯定可以在其中找到喜欢的类型。	
6458590	,11631	,希望作品能带起疯阿伯的流行热潮。	
6458590	,11632	,在戏中与高畑搭配的是目前 47 岁的西岛秀俊。	
6458590	,11633	,这次是他们自2016年「NHK电视台」『晨间剧』《大姊当家。	
6458590	,11634	,》后的再度合作，当时俩人扮演的是父女的角色。	
6458590	,11635	,西岛透露说今次演的是个性认真但其实有点笨拙的搭档。	
6458590	,11636	,他也对这段新关系感到非常期待。	
6458590	,11637	,而在得知剧中个性丰富的室友们都是他尊敬的大前辈时亦觉得很开。	
6458590	,11638	,心，此外。	
6458590	,11639	,在读完第一集的脚本后。	
6458590	,11640	,也令他很想知道后续的故事。	
6458590	,11641	,最后希望这部戏能在周末让观众解除疲劳。	
6458590	,11642	,剩余的欧吉桑成员有小日向文世。	
6458590	,11643	,小日向文世过去曾以《》夺下2013年度《第86回 电影旬报。	
6458590	,11644	,十佳奖》的「最佳男配角」。	
6458590	,11645	,近藤正臣也以《》获得2015年度《》的「最佳男配角」。	
6458590	,11646	,角野卓造更是在2008年荣获日本内阁政府颁授的。	
6458590	,11647	,而野口五郎是自1999年以来已经将近 20 年没有在民放电。	
6458590	,11648	,视台亮相过。	
6458590	,11649	,他当年亦有在「TBS」的《继续》中演过刑警。	
6458590	,11650	,野口于「」上面透露说他们这些阿伯们都会在拍摄现场讨论「」跟。	
6458590	,11651	,健康的话题，对此则笑称像自己这款年过 70 的人早就看开了。	
6458590	,11652	,身为原著的认为在持续写作的过程里，可以获得翻拍机会是种荣幸。	
6458590	,11653	,会以观众的身分来一起同乐。	
6458590	,11654	,也期待工作团队能拍摄顺利。	
